tkstatusid;ticketid;description;reportdate;changedate;internalpriority;siteid;ownergroup;decimal_duration;new_decimal_duration;empresa;sede;area;target;region;tec_solution;rca_ts;ttk_tigo_star;reportedpriority;indicatedpriority;isglobal;relatedtoglobal
12841570;6091271;ACC.ATN910.RADI.GUA043.1 LINK DOWN;23/08/2017 00:36;23/08/2017 02:39;NA;OT;PEINGCTR;3.51;3.51;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12841533;6091285;FALLA CORE TX - RIESGO;23/08/2017 01:22;23/08/2017 01:35;2;OT;MASS-TX;0.82;0.82;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12841542;6091285;FALLA CORE TX - RIESGO;23/08/2017 01:22;23/08/2017 02:24;2;OT;PW-SSU02;0.33;0.33;Masscardy;GUATEMALA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12842086;6091285;FALLA CORE TX - RIESGO;23/08/2017 01:22;23/08/2017 06:59;2;OT;PW-SSU02;5.21;5.21;Masscardy;GUATEMALA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12842109;6091395;FALLA CORE TX - RIESGO;23/08/2017 06:50;23/08/2017 07:08;2;OT;MASS-TX;0.2;0.2;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12842152;6091395;FALLA CORE TX - RIESGO;23/08/2017 06:50;23/08/2017 07:20;2;OT;RF-HHT03;5.63;5.63;Masscardy;HUEHUETENANGO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12842398;6091425;FALLA CORE TX - AFECTACION;23/08/2017 07:32;23/08/2017 08:15;3;OT;MASS-TX;0.15;0.15;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12842447;6091425;FALLA CORE TX - AFECTACION;23/08/2017 07:32;23/08/2017 08:24;3;OT;RF-JTP01;2.12;2.12;Masscardy;JUTIAPA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12843328;6091447;FALLA INTERNET;23/08/2017 08:01;23/08/2017 10:01;5;BUC;PEBUCOW;1.73;1.73;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12843774;6091457;BUC,VAS,MINGOB,CÁMARA,FOCO;23/08/2017 08:03;23/08/2017 11:04;3;BUC;PEBUCOW;0.08;0.08;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12842426;6091459;FALLA INTERNET;23/08/2017 08:08;23/08/2017 08:19;4;BUC;PEBUCESC;2.22;2.22;Ingetelca;ESCUINTLA;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12842597;6091471;FALLA CORE TX - AFECTACION;23/08/2017 08:18;23/08/2017 08:42;3;OT;MASS-TX;0.26;0.26;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12842684;6091471;FALLA CORE TX - AFECTACION;23/08/2017 08:18;23/08/2017 08:58;3;OT;RF-IZB03;1.83;1.83;Masscardy;IZABAL;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12842655;6091489;FALLA CORE TX - AFECTACION;23/08/2017 08:28;23/08/2017 08:53;3;OT;MASS-TX;0.03;0.03;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12842662;6091489;FALLA CORE TX - AFECTACION;23/08/2017 08:28;23/08/2017 08:54;3;OT;RF-EPG02;1.91;1.91;Masscardy;EL PROGRESO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12843380;6091535;FALLA DATOS;23/08/2017 09:10;23/08/2017 10:06;5;BUC;PEBUCOW;1.27;1.27;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12844029;6091577;FALLA TELEFONIA;23/08/2017 09:44;23/08/2017 11:35;5;BUC;PEBUCOW;2.32;2.32;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12844713;6091587;FALLA INTERNET;23/08/2017 09:52;23/08/2017 13:07;5;BUC;PEBUCOW;1.37;1.37;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12845335;6091587;FALLA INTERNET;23/08/2017 09:52;23/08/2017 14:44;5;BUC;PEBUCOW;2.03;2.03;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12843753;6091622;FALLA DATOS;23/08/2017 10:25;23/08/2017 11:00;5;BUC;PEBUCOW;0.67;0.67;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12845752;6091681;FALLA DATOS;23/08/2017 11:12;23/08/2017 15:32;5;BUC;PEBUCOW;0.9;0.9;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12844219;6091727;FALLA TELEFONIA;23/08/2017 11:45;23/08/2017 11:59;5;BUC;PEBUCOW;2.65;2.65;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12844376;6091736;FALLA CORE TX - AFECTACION;23/08/2017 11:56;23/08/2017 12:21;3;OT;MASS-TX;0.18;0.18;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12844439;6091736;FALLA CORE TX - AFECTACION;23/08/2017 11:56;23/08/2017 12:31;3;OT;RF-EPG02;4.09;4.09;Masscardy;EL PROGRESO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12844638;6091756;FALLA TELEFONIA;23/08/2017 12:06;23/08/2017 12:55;5;BUC;PEBUCOW;1.94;1.94;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12844866;6091820;INCIDENTE DE NODO OPTICO JP5565A;23/08/2017 13:26;23/08/2017 13:42;NA;TH;PEINGFRA;3.91;3.91;Ingetelca;FRAIJANES;PLEX;4;RURAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12845484;6091938;NODO RD4233A SIN PORTADORAS;23/08/2017 14:50;23/08/2017 15:00;NA;TH;PEINGCTR;1.95;1.95;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12845703;6091971;SE OBSERVA NODO DOWN  MP7142A;23/08/2017 15:14;23/08/2017 15:26;NA;TH;PEINGCTR;0.25;0.25;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;MALA CALIDAD DE ENERGIA COMERCIAL;NO APLICA;NA;NA;NA;NA
12846470;6092047;BUC,GCI,TRANSMISIÓN;23/08/2017 16:16;23/08/2017 16:52;5;BUC;PEBUCOW;2.03;2.03;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12846375;6092060;INCIDENTE EN NODO OPTICO MP6437A;23/08/2017 16:25;23/08/2017 16:44;NA;TH;PEINGSMP;1.63;1.63;Ingetelca;SAN MIGUEL PETAPA;PLEX;3;CENTRAL;CORE;SIN INTERVENCION;NO APLICA;NA;NA;NA;NA
12847218;6092228;FALLA CORE TX - AFECTACION;23/08/2017 18:03;23/08/2017 18:34;3;OT;MASS-TX;0.13;0.13;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12847314;6092228;FALLA CORE TX - AFECTACION;23/08/2017 18:03;23/08/2017 18:41;3;OT;RF-EPG01;1.7;1.7;Masscardy;EL PROGRESO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12847583;6092241;FALLA CORE TX - AFECTACION;23/08/2017 18:11;23/08/2017 18:43;3;OT;MASS-TX;0.05;0.05;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12847846;6092241;FALLA CORE TX - AFECTACION;23/08/2017 18:11;23/08/2017 18:46;3;OT;RF-EPG02;3.6;3.6;Masscardy;EL PROGRESO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12847996;6092296;FALLA CORE TX - AFECTACION;23/08/2017 18:47;23/08/2017 19:01;3;OT;MASS-TX;0.15;0.15;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12848080;6092296;FALLA CORE TX - AFECTACION;23/08/2017 18:47;23/08/2017 19:10;3;OT;RF-SRS01;3.2;3.2;Masscardy;SANTA ROSA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12848073;6092306;FALLA CORE TX - RIESGO;23/08/2017 19:00;23/08/2017 19:09;2;OT;MASS-TX;0.14;0.14;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12848295;6092306;FALLA CORE TX - RIESGO;23/08/2017 19:00;23/08/2017 19:30;2;OT;MASS-TX;0.2;0.2;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12848706;6092340;FALLA CORE TX - AFECTACION;23/08/2017 19:38;23/08/2017 20:38;3;OT;MASS-TX;0.12;0.12;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12848739;6092340;FALLA CORE TX - AFECTACION;23/08/2017 19:38;23/08/2017 20:45;3;OT;RF-IZB02;1.63;1.63;Masscardy;IZABAL;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12848673;6092348;FALLA CORE TX - RIESGO;23/08/2017 20:16;23/08/2017 20:34;2;OT;MASS-TX;0.12;0.12;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12848736;6092348;FALLA CORE TX - RIESGO;23/08/2017 20:16;23/08/2017 20:43;2;OT;MASS-TX;0.17;0.17;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12848898;6092358;FALLA CORE TX - RIESGO;23/08/2017 21:28;23/08/2017 21:53;2;OT;MASS-TX;0.18;0.18;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12848914;6092358;FALLA CORE TX - RIESGO;23/08/2017 21:28;23/08/2017 22:03;2;OT;RF-JLP01;0.5;0.5;Masscardy;JALAPA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12849350;6092405;FALLA CORE TX - RIESGO;24/08/2017 01:27;24/08/2017 01:36;2;OT;MASS-TX;3.53;3.53;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12849724;6092405;FALLA CORE TX - RIESGO;24/08/2017 01:27;24/08/2017 05:08;2;OT;PW-QTZ01;1.78;1.78;Masscardy;QUETZALTENANGO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12849544;6092422;FALLA CORE TX - RIESGO;24/08/2017 03:41;24/08/2017 04:06;2;OT;MASS-TX;0.31;0.31;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12849986;6092562;SAR8 EL ESFUERZO COBAN DOWN;24/08/2017 05:51;24/08/2017 06:11;NA;OT;MASS-TX;0.21;0.21;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;NA;NA;1;NA
12850033;6092562;SAR8 EL ESFUERZO COBAN DOWN;24/08/2017 05:51;24/08/2017 06:24;NA;OT;PW-AVP01;3.38;3.38;Masscardy;ALTA VERAPAZ;PLIN;2.5;RURAL;CORE;NA;SI APLICA;NA;NA;1;NA
12850145;6092577;FALLA CORE TX - AFECTACION;24/08/2017 06:41;24/08/2017 07:02;3;OT;MASS-TX;0.22;0.22;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12850169;6092577;FALLA CORE TX - AFECTACION;24/08/2017 06:41;24/08/2017 07:15;3;OT;RF-GUA08;3.37;3.37;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12852157;6092577;FALLA CORE TX - AFECTACION;24/08/2017 06:41;24/08/2017 10:37;3;OT;PEINGCTR;3.85;3.85;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12851043;6092665;FALLA CORE TX - AFECTACION;24/08/2017 08:35;24/08/2017 08:58;3;OT;MASS-TX;0.12;0.12;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12851096;6092665;FALLA CORE TX - AFECTACION;24/08/2017 08:35;24/08/2017 09:05;3;OT;RF-ESC02;4.87;4.87;Masscardy;ESCUINTLA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12854444;6092665;FALLA CORE TX - AFECTACION;24/08/2017 08:35;24/08/2017 13:58;3;OT;PEINGESC;0.88;0.88;Ingetelca;ESCUINTLA;PLEX;4;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12851834;6092810;FALLA CORE TX - AFECTACION;24/08/2017 09:50;24/08/2017 10:11;3;OT;PESOLSCH;2.18;2.18;Soltec;SUCHITEPEQUEZ;PLEX;4;RURAL;CORE;NA;SI APLICA;4;2;NA;NA
12851974;6092821;FALLA CORE TX - AFECTACION;24/08/2017 09:56;24/08/2017 10:26;4;OT;MASS-TX;0.11;0.11;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12852116;6092821;FALLA CORE TX - AFECTACION;24/08/2017 09:56;24/08/2017 10:32;4;OT;RF-GUA06;0.74;0.74;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12852041;6092848;FALLA CORE TX - RIESGO;24/08/2017 10:02;24/08/2017 10:29;2;OT;PEINGCTR;6;6;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;4;2;1;NA
12852579;6092864;FALLA CORE TX - AFECTACION;24/08/2017 10:14;24/08/2017 11:14;3;OT;RF-JTP02;5.73;5.73;Masscardy;JUTIAPA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12852216;6092890;FALLA CORE TX - RIESGO;24/08/2017 10:23;24/08/2017 10:42;2;OT;PEINGFRA;4.58;4.58;Ingetelca;FRAIJANES;PLEX;4;RURAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12852285;6092892;FALLA CORE TX - RIESGO;24/08/2017 10:25;24/08/2017 10:48;2;OT;MASS-TX;0.31;0.31;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12852528;6092892;FALLA CORE TX - RIESGO;24/08/2017 10:25;24/08/2017 11:07;2;OT;RF-QTZ02;1.19;1.19;Masscardy;QUETZALTENANGO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12852532;6092933;FALLA CORE TX - AFECTACION;24/08/2017 10:48;24/08/2017 11:07;3;OT;MASS-TX;0.04;0.04;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12852555;6092933;FALLA CORE TX - AFECTACION;24/08/2017 10:48;24/08/2017 11:10;3;OT;RF-CHQ02;0.21;0.21;Masscardy;CHIQUIMULA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12853141;6092977;FALLA CORE TX - AFECTACION;24/08/2017 11:12;24/08/2017 12:05;3;OT;MASS-TX;0.4;0.4;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12853386;6092977;FALLA CORE TX - AFECTACION;24/08/2017 11:12;24/08/2017 12:30;3;OT;RF-MET02;2.87;2.87;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12853020;6092989;FALLA CORE TX - AFECTACION;24/08/2017 11:20;24/08/2017 11:50;3;OT;MASS-TX;0.61;0.61;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12853359;6092989;FALLA CORE TX - AFECTACION;24/08/2017 11:20;24/08/2017 12:26;3;OT;RF-JTP03;4.57;4.57;Masscardy;JUTIAPA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12854312;6093077;FALLA TELEFONIA;24/08/2017 12:19;24/08/2017 13:43;5;BUC;PEBUCOW;0.14;0.14;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12854071;6093082;FALLA CORE TX - AFECTACION;24/08/2017 12:21;24/08/2017 13:06;3;OT;MASS-TX;0.01;0.01;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12854074;6093082;FALLA CORE TX - AFECTACION;24/08/2017 12:21;24/08/2017 13:07;3;OT;MASS-TX;0.51;0.51;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12854289;6093082;FALLA CORE TX - AFECTACION;24/08/2017 12:21;24/08/2017 13:39;3;OT;MASS-TX;0.29;0.29;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12854440;6093082;FALLA CORE TX - AFECTACION;24/08/2017 12:21;24/08/2017 13:57;3;OT;RF-SRS02;2.25;2.25;Masscardy;SANTA ROSA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12854112;6093124;FALLA CORE TX - AFECTACION;24/08/2017 12:46;24/08/2017 13:14;3;OT;MASS-TX;0.41;0.41;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12854288;6093124;FALLA CORE TX - AFECTACION;24/08/2017 12:46;24/08/2017 13:39;3;OT;RF-GUA03;20.25;20.25;Masscardy;GUATEMALA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12854125;6093127;FALLA INTERNET;24/08/2017 12:50;24/08/2017 13:16;5;BUC;PEBUCOW;2.76;2.76;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12854274;6093174;SITIO CORRIENDO EN BATERIAS.;24/08/2017 13:26;24/08/2017 13:37;2;OT;MASS-TX;0.23;0.23;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12854385;6093174;SITIO CORRIENDO EN BATERIAS.;24/08/2017 13:26;24/08/2017 13:51;2;OT;RF-IZB01;4.54;4.54;Masscardy;IZABAL;PLIN;2.5;RURAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12854518;6093190;FALLA CORE TX - AFECTACION;24/08/2017 13:45;24/08/2017 14:09;3;OT;MASS-TX;0.13;0.13;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12854564;6093190;FALLA CORE TX - AFECTACION;24/08/2017 13:45;24/08/2017 14:17;3;OT;RF-GUA02;2.76;2.76;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12859932;6093305;BUC,VAS,MINGOB,CÁMARA,FOCO;24/08/2017 15:17;25/08/2017 09:25;5;BUC;PEBUCOW;1.25;1.25;Ingetelca;CENTRAL;PLEX;3;CENTRAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12855920;6093369;FALLA CORE TX - RIESGO;24/08/2017 16:15;24/08/2017 16:40;2;OT;MASS-TX;0.14;0.14;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12855981;6093369;FALLA CORE TX - RIESGO;24/08/2017 16:15;24/08/2017 16:49;2;OT;RF-AVP03;1.71;1.71;Masscardy;ALTA VERAPAZ;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12856123;6093421;FALLA CORE TX - AFECTACION;24/08/2017 16:55;24/08/2017 17:09;3;OT;PEINGFRA;5.1;5.1;Ingetelca;FRAIJANES;PLEX;4;RURAL;CORE;NA;SI APLICA;NA;NA;1;NA
12856994;6093541;FALLA CORE TX - AFECTACION;24/08/2017 18:48;24/08/2017 19:18;3;OT;PEINGCTR;6.06;6.06;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;NA;NA;1;NA
12857026;6093564;FALLA CORE TX - AFECTACION;24/08/2017 19:05;24/08/2017 19:21;3;OT;MASS-TX;0.49;0.49;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12857278;6093564;FALLA CORE TX - AFECTACION;24/08/2017 19:05;24/08/2017 19:50;3;OT;RF-IZB02;3.89;3.89;Masscardy;IZABAL;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12857186;6093591;FALLA INTERNET;24/08/2017 19:18;24/08/2017 19:37;5;BUC;PEBUCFRA;0.4;0.4;Ingetelca;FRAIJANES;PLEX;3;RURAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12859620;6093591;FALLA INTERNET;24/08/2017 19:18;25/08/2017 08:51;5;BUC;PEBUCFRA;1.38;1.38;Ingetelca;FRAIJANES;PLEX;3;RURAL;BUC;NA;SI APLICA;NA;NA;NA;NA
12858159;6093750;FALLA CORE TX - AFECTACION;25/08/2017 01:54;25/08/2017 02:31;3;OT;MASS-TX;0.69;0.69;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12858337;6093750;FALLA CORE TX - AFECTACION;25/08/2017 01:54;25/08/2017 03:12;3;OT;RF-MET02;4.88;4.88;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12858331;6093758;FALLA CORE TX - AFECTACION;25/08/2017 02:37;25/08/2017 03:09;3;OT;MASS-TX;0.1;0.1;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12858339;6093758;FALLA CORE TX - AFECTACION;25/08/2017 02:37;25/08/2017 03:15;3;OT;RF-EPG02;5.02;5.02;Masscardy;EL PROGRESO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;1;NA
12859340;6093758;FALLA CORE TX - AFECTACION;25/08/2017 02:37;25/08/2017 08:16;3;OT;PEINGCTR;1.31;1.31;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12858603;6093804;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 03:58;25/08/2017 05:43;3;OT;RF-GUA06;0.84;0.84;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;3;5;NA;NA
12858889;6093804;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 03:58;25/08/2017 07:08;3;OT;PEINGVN;2.89;2.89;Ingetelca;VILLA NUEVA;PLEX;3;CENTRAL;CORE;NA;SI APLICA;3;5;NA;NA
12858701;6093779;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 03:58;25/08/2017 06:19;3;OT;RF-JTP02;9.1;9.1;Masscardy;JUTIAPA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;3;5;NA;NA
12863788;6093779;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 03:58;25/08/2017 15:39;3;OT;PEINGZCP;6.29;6.29;Ingetelca;TECULUTAN;PLEX;4;RURAL;CORE;NA;SI APLICA;3;5;NA;NA
12858460;6093818;FALLA CORE TX - RIESGO;25/08/2017 04:34;25/08/2017 04:52;2;OT;MASS-TX;0.73;0.73;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12858587;6093818;FALLA CORE TX - RIESGO;25/08/2017 04:34;25/08/2017 05:36;2;OT;RF-JLP01;3.92;3.92;Masscardy;JALAPA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12858978;6093842;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 05:43;25/08/2017 07:31;3;OT;RF-ESC02;0.01;0.01;Masscardy;ESCUINTLA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;3;5;1;NA
12859174;6093842;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 05:43;25/08/2017 07:51;3;OT;PEINGESC;3;3;Ingetelca;ESCUINTLA;PLEX;4;RURAL;CORE;NA;SI APLICA;3;5;1;NA
12861151;6093842;RBS FUERA DE SERVICIO ON 172.16.5.75;25/08/2017 05:43;25/08/2017 11:03;3;OT;RF-ESC02;5.4;5.4;Masscardy;ESCUINTLA;PLIN;2.5;RURAL;CORE;NA;SI APLICA;3;5;1;NA
12858738;6093869;INCIDENTE DE NODO OPTICO TO5749A;25/08/2017 06:22;25/08/2017 06:31;NA;TH;PEINGCTR;2.3;2.3;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12861423;6093869;INCIDENTE DE NODO OPTICO TO5749A;25/08/2017 06:22;25/08/2017 11:28;NA;TH;PEINGCTR;3.13;3.13;Ingetelca;CENTRAL;PLEX;3;CENTRAL;CORE;NA;SI APLICA;NA;NA;NA;NA
12858855;6093871;FALLA CORE TX - AFECTACION;25/08/2017 06:27;25/08/2017 07:00;3;OT;MASS-TX;0.29;0.29;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12858922;6093871;FALLA CORE TX - AFECTACION;25/08/2017 06:27;25/08/2017 07:17;3;OT;RF-GUA10;2.65;2.65;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12858839;6093874;FALLA CORE TX - RIESGO;25/08/2017 06:29;25/08/2017 06:55;2;OT;MASS-TX;0.27;0.27;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;NA;NA
12858896;6093874;FALLA CORE TX - RIESGO;25/08/2017 06:29;25/08/2017 07:11;2;OT;PW-QTZ01;0.04;0.04;Masscardy;QUETZALTENANGO;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12858907;6093874;FALLA CORE TX - RIESGO;25/08/2017 06:29;25/08/2017 07:14;2;OT;PW-SMR02;1.33;1.33;Masscardy;SAN MARCOS;PLIN;2.5;RURAL;CORE;NA;SI APLICA;5;3;NA;NA
12858861;6093883;FALLA CORE TX - AFECTACION;25/08/2017 06:36;25/08/2017 07:01;3;OT;MASS-TX;0.21;0.21;Masscardy;MONITOREO;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12858908;6093883;FALLA CORE TX - AFECTACION;25/08/2017 06:36;25/08/2017 07:14;3;OT;RF-GUA04;0.54;0.54;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
12859135;6093883;FALLA CORE TX - AFECTACION;25/08/2017 06:36;25/08/2017 07:46;3;OT;RF-GUA10;2.09;2.09;Masscardy;CENTRAL;PLIN;2.5;CENTRAL;CORE;NA;SI APLICA;5;3;1;NA
